clade_name	ERR479038.txt_reads_count	ERR479147.txt_reads_count	ERR479310.txt_reads_count	ERR479277.txt_reads_count	ERR479055.txt_reads_count	ERR479308.txt_reads_count	ERR479309.txt_reads_count	ERR479010.txt_reads_count	ERR479223.txt_reads_count	ERR479178.txt_reads_count	ERR479148.txt_reads_count	ERR479318.txt_reads_count	ERR479221.txt_reads_count	ERR479357.txt_reads_count	ERR479243.txt_reads_count	ERR479278.txt_reads_count	ERR479026.txt_reads_count	ERR479127.txt_reads_count	ERR479083.txt_reads_count	ERR479246.txt_reads_count	ERR479253.txt_reads_count	ERR479194.txt_reads_count	ERR479077.txt_reads_count	ERR479139.txt_reads_count	ERR479276.txt_reads_count	ERR479066.txt_reads_count	ERR479255.txt_reads_count	ERR479247.txt_reads_count	ERR479390.txt_reads_count	ERR479285.txt_reads_count	ERR479028.txt_reads_count	ERR479219.txt_reads_count	ERR479252.txt_reads_count	ERR479417.txt_reads_count	ERR479302.txt_reads_count	ERR479356.txt_reads_count	ERR479138.txt_reads_count	ERR479311.txt_reads_count	ERR479358.txt_reads_count	ERR479222.txt_reads_count	ERR479113.txt_reads_count	ERR479256.txt_reads_count	ERR479354.txt_reads_count	ERR479193.txt_reads_count	ERR478985.txt_reads_count	ERR479416.txt_reads_count	ERR479199.txt_reads_count	ERR479149.txt_reads_count	ERR479053.txt_reads_count	ERR479054.txt_reads_count	ERR479292.txt_reads_count	ERR479332.txt_reads_count	ERR479359.txt_reads_count	ERR479032.txt_reads_count	ERR479258.txt_reads_count	ERR479348.txt_reads_count	ERR479031.txt_reads_count	ERR479125.txt_reads_count	ERR479361.txt_reads_count	ERR479237.txt_reads_count	ERR479331.txt_reads_count	ERR479351.txt_reads_count	ERR479284.txt_reads_count	ERR479025.txt_reads_count	ERR479334.txt_reads_count	ERR479112.txt_reads_count	ERR479180.txt_reads_count	ERR479303.txt_reads_count	ERR479116.txt_reads_count	ERR479065.txt_reads_count	ERR479024.txt_reads_count	ERR479353.txt_reads_count	ERR479126.txt_reads_count	ERR479177.txt_reads_count	ERR479254.txt_reads_count	ERR479352.txt_reads_count	ERR479111.txt_reads_count	ERR479200.txt_reads_count	ERR479173.txt_reads_count	ERR479245.txt_reads_count	ERR478969.txt_reads_count	ERR479030.txt_reads_count	ERR479360.txt_reads_count	ERR479291.txt_reads_count	ERR479220.txt_reads_count	ERR479333.txt_reads_count	ERR479349.txt_reads_count	ERR479174.txt_reads_count	ERR479248.txt_reads_count	ERR479415.txt_reads_count	ERR479037.txt_reads_count	ERR479146.txt_reads_count	ERR479236.txt_reads_count	ERR479389.txt_reads_count	ERR479418.txt_reads_count	ERR479114.txt_reads_count	ERR478984.txt_reads_count	ERR479317.txt_reads_count	ERR479078.txt_reads_count	ERR479029.txt_reads_count	ERR479124.txt_reads_count	ERR479244.txt_reads_count	ERR479176.txt_reads_count	ERR479011.txt_reads_count	ERR479027.txt_reads_count	ERR479350.txt_reads_count	ERR479257.txt_reads_count	ERR479179.txt_reads_count	ERR479117.txt_reads_count	ERR479355.txt_reads_count	ERR479279.txt_reads_count	ERR479290.txt_reads_count	ERR479251.txt_reads_count	ERR479293.txt_reads_count	ERR479056.txt_reads_count	ERR479084.txt_reads_count	ERR479316.txt_reads_count	ERR479224.txt_reads_count	ERR479115.txt_reads_count	ERR479235.txt_reads_count
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Tannerellaceae|g__Parabacteroides|s__Parabacteroides_merdae		438128.0	521526.0	61338.0	77750.0	546854.0	567882.0	1049456.0	408774.0	88408.0	365344.0	343802.0		13930.0	23176.0	67824.0	2412.0	32608.0	130794.0	3452.0	159150.0		335524.0	43972.0	63360.0	12076.0	156844.0	2830.0	628482.0				234242.0	32018.0		76834.0	45094.0	587376.0	8934.0	474.0	16130.0	142314.0	10178.0		10180.0	334080.0	391476.0	428740.0	143364.0	140458.0	327706.0	135110.0	15672.0		151470.0			29054.0	54044.0	106790.0	137762.0	196512.0		2650.0	134526.0	24362.0	91212.0		29402.0	23962.0	4284.0	10476.0	32266.0	103720.0	565080.0	240168.0	19486.0	383368.0		3322.0	64150.0		20614.0	309424.0		140954.0			3520.0	339294.0		408744.0	158382.0	608642.0	49314.0	23166.0	5418.0	144938.0	323394.0		38390.0	24202.0		1119548.0	284.0		158160.0	97888.0	92304.0	81112.0	62050.0	353118.0	226756.0	326328.0	87128.0	122100.0	138828.0	405270.0	25616.0	171756.0
k__Bacteria|p__Candidatus_Saccharibacteria|c__Candidatus_Nanoperiomorbia|o__Candidatus_Nanoperiomorbales|f__Candidatus_Nanoperiomorbaceae|g__Candidatus_Nanoperiomorbus|s__Candidatus_Nanoperiomorbus_periodonticus		1634.0																																																																																										1322.0																												
k__Bacteria|p__Candidatus_Saccharibacteria|c__Candidatus_Saccharimonia|o__Candidatus_Saccharimonales|f__Candidatus_Sacchiramonaceae|g__Candidatus_Nanosynsacchari|s__Candidatus_Nanosynsacchari_sp_TM7_ANC_38_39_G1_1		4032.0			428.0																			1426.0													848.0												24.0																																											2744.0																							484.0					
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_acidophilus		146122.0																																																																																										133428.0																												
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_johnsonii		3132.0																																																																																										2882.0																												
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Limosilactobacillus|s__Limosilactobacillus_reuteri		18670.0																									51850.0															48834.0													42550.0														6118.0																							15558.0															44330.0		15432.0											
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_constellatus		404.0		4218.0	4928.0											7486.0		1206.0		3202.0					7132.0			2492.0																														964.0																					2752.0	2526.0								3498.0	3882.0			686.0									1078.0										3912.0				4816.0					
k__Bacteria|p__Firmicutes|c__CFGB1011|o__OFGB1011|f__FGB1011|g__GGB2653|s__GGB2653_SGB3574		41418.0	566.0		1574.0	1196.0	1012.0				5088.0		632.0	7968.0				178.0	577350.0		258.0			1366.0					15572.0	4100.0		2006.0	1058.0	1714.0			1776.0	1478.0	6978.0	1008.0						2440.0	33674.0	7142.0	622.0				2130.0	884.0				176.0	6234.0	886.0			3474.0										320.0					30810.0				358.0	1706.0		884.0					2018.0		34994.0	1964.0	17470.0	2624.0					1002.0	306.0												982.0		1100.0	576380.0				2796.0
k__Bacteria|p__Firmicutes|c__CFGB1226|o__OFGB1226|f__FGB1226|g__GGB2998|s__GGB2998_SGB3988		59596.0	13476.0			15186.0	14750.0		8750.0		620.0	30748.0			3608.0			1088.0		58.0	4438.0	466.0	14182.0	56570.0					69494.0	5230.0			6126.0				58104.0	14456.0						1104.0		2042.0		2396.0				9082.0				3782.0		1510.0			9512.0	3154.0	6176.0		6924.0								1824.0		30692.0	6444.0					2836.0					5742.0	2236.0		350.0	2258.0		51434.0		68610.0				9622.0	13352.0		1506.0	2718.0		176.0		17128.0							7394.0				7392.0	8860.0		
k__Bacteria|p__Firmicutes|c__CFGB1227|o__OFGB1227|f__FGB1227|g__GGB3005|s__GGB3005_SGB3996		68528.0			11798.0			3620.0		3428.0		4446.0	55120.0		17410.0					5360.0								5572.0	8196.0			62622.0								60530.0	866.0						2420.0		6088.0	4148.0			9640.0						26600.0	462.0						1388.0	2898.0							3072.0			1792.0	3136.0		4262.0			11652.0		57654.0				5962.0			64986.0	1078.0	8184.0		1268.0		588.0				13494.0		3846.0				2580.0	2312.0				236.0		11792.0		406.0			1976.0
k__Bacteria|p__Firmicutes|c__CFGB3004|o__OFGB3004|f__FGB3004|g__GGB58158|s__GGB58158_SGB79798		9452.0			2844.0			6770.0				928.0	228.0							538.0				1390.0		450.0		508.0	5712.0					230.0	838.0		1494.0			102.0									50.0					932.0			1074.0											880.0		882.0					104.0					438.0		1116.0			100.0			24.0	618.0			6896.0		4224.0	282.0					1182.0				7460.0											3194.0					
k__Bacteria|p__Firmicutes|c__CFGB75922|o__OFGB75922|f__FGB75922|g__GGB34900|s__GGB34900_SGB14891		30986.0	2664.0		26754.0	3752.0	1586.0	10320.0				4274.0	4858.0											6786.0		5776.0						2244.0			57932.0	652.0	6074.0	3056.0		3570.0									15326.0	10902.0				2400.0			2708.0		672.0							1596.0		56826.0		7744.0							282.0		5512.0			3900.0			2936.0			11252.0				26360.0				1724.0				3792.0				10490.0		280.0				836.0					24106.0					
k__Bacteria|p__Firmicutes|c__CFGB76046|o__OFGB76046|f__FGB76046|g__GGB51510|s__GGB51510_SGB71883		3370.0																												6408.0		546.0								440.0																							8102.0																						56.0							4236.0																												
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridia_unclassified|f__Clostridia_unclassified|g__Candidatus_Allochristensenella|s__Candidatus_Allochristensenella_caecavium		3668.0						58.0																																																																																				3152.0												86.0		836.0										14.0				
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridia_unclassified|f__Clostridia_unclassified|g__Candidatus_Avimonas|s__Candidatus_Avimonas_narfia		19076.0						160.0	7444.0		3384.0		5048.0									558.0								2830.0		4210.0								4144.0				1304.0			3556.0	3568.0															2364.0															3114.0							3822.0							17172.0														4672.0												7136.0		
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridia_unclassified|f__Clostridia_unclassified|g__Candidatus_Heritagella|s__Candidatus_Heritagella_intestinalis		16988.0			2612.0																														28520.0														64.0					490.0			206.0			1334.0								29244.0														128.0										13718.0	3002.0							572.0															2034.0					3102.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridia_unclassified|f__Clostridia_unclassified|g__Candidatus_Metaruminococcus|s__Candidatus_Metaruminococcus_caecorum		2190.0	504.0			628.0	540.0	1732.0						584.0						1358.0								1484.0										676.0	412.0															54.0																										1046.0		54.0							1590.0			1696.0								54.0				1634.0		1752.0														
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridia_unclassified|f__Clostridia_unclassified|g__Candidatus_Paralachnospira|s__Candidatus_Paralachnospira_avium		2008.0																																																																																										1380.0																												
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridia_unclassified|f__Clostridia_unclassified|g__Candidatus_Pararuminococcus|s__Candidatus_Pararuminococcus_gallinarum		23208.0			1148.0			12742.0			592.0	8682.0	454.0	1044.0					3040.0					1804.0		5426.0			6196.0	3384.0		368.0		1808.0	1490.0	2012.0	2094.0		1042.0	914.0							14218.0	538.0	1944.0	1422.0										612.0			2990.0					1784.0		5164.0					9846.0			14654.0	1990.0						574.0			3278.0				19370.0	1240.0	6816.0	2660.0			2154.0						13822.0		84.0		42.0		1662.0					958.0	3426.0	2094.0			1236.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridia_unclassified|f__Clostridia_unclassified|g__Candidatus_Pseudobutyricicoccus|s__Candidatus_Pseudobutyricicoccus_lothianensis		83006.0	1746.0		6812.0	2508.0	3076.0	13164.0			2038.0																											3132.0										4108.0	2028.0	3030.0						6382.0																															4542.0					71322.0												15354.0		25906.0		62.0							8526.0					
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridia_unclassified|f__Clostridia_unclassified|g__Candidatus_Pseudoscilispira|s__Candidatus_Pseudoscilispira_faecavium		2740.0						3360.0			2412.0																								10844.0													1764.0						654.0			666.0											12156.0							62.0							1106.0										1180.0								656.0				3532.0																
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridia_unclassified|f__Clostridia_unclassified|g__Clostridia_unclassified|s__Clostridia_bacterium_UC5_1_1D1		38210.0						3052.0						19224.0						130.0															666.0				16004.0								550.0				46242.0																	610.0										1038.0						37954.0					526.0			33206.0												5174.0								48744.0		43750.0						
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_unclassified|g__Lawsonibacter|s__Lawsonibacter_asaccharolyticus		31628.0	19084.0		43812.0	23946.0	24220.0	70634.0		2194.0	54764.0	31130.0	22464.0	99474.0					10690.0	310.0	1962.0		388.0	16498.0		23608.0	7862.0	308.0	94046.0	103092.0		26540.0	4774.0	5218.0	143616.0	26826.0	15910.0	24446.0	80432.0	21276.0		7420.0	5972.0			1940.0	69178.0	62706.0	12266.0	14812.0	16888.0	11392.0	16416.0	10210.0	6792.0	60938.0	7366.0		49196.0	3126.0	8750.0		102268.0		9078.0	62.0	3064.0	137442.0	14398.0	24032.0		4792.0		5190.0	17578.0		120.0	66808.0	1054.0	928.0	186.0	9752.0	16548.0	13768.0	20710.0	9040.0	61566.0	3478.0	126.0	2640.0		26098.0	4394.0	95320.0	9188.0			7722.0	1108.0	9840.0				76234.0		290322.0	6250.0	3190.0	61210.0	26716.0		16140.0	5640.0	17202.0	39486.0	11170.0	6306.0		13406.0	4964.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Christensenellaceae|g__Christensenellaceae_unclassified|s__Christensenellaceae_bacterium_NSJ_63		16164.0								2498.0	342.0	20780.0	738.0	4276.0					6372.0										7710.0	828.0		594.0							2474.0	370.0							2230.0	466.0			11934.0		236.0						2430.0				242.0				1706.0							2948.0	1130.0			2230.0					480.0	11710.0								13446.0	134.0	7076.0				5460.0								750.0		2540.0				12414.0		13146.0	240.0	7070.0	5458.0			102.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Christensenellaceae|g__Christensenella|s__Christensenella_minuta		20922.0								1856.0				8206.0						642.0								554.0		2544.0		128.0							5914.0	394.0			858.0				23146.0				4222.0		712.0						4874.0				2736.0				1470.0					786.0		1878.0				21058.0		358.0			1662.0	4628.0								18354.0																2500.0				6138.0		5214.0						
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__Clostridium|s__Clostridium_butyricum		25788.0	564.0		8898.0	220.0		2124.0					1192.0						277072.0	850.0								1480.0				326.0			96354.0			1440.0		994.0	466.0		45736.0		17684.0						256788.0		338.0						4434.0							1082.0		107578.0				44196.0												250964.0	854.0				1316.0			23896.0					15076.0							2848.0								270202.0		257412.0	9590.0	256974.0				
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__GGB9580|s__GGB9580_SGB14998		15464.0																																																																																										10960.0																												
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__Massilioclostridium|s__Massilioclostridium_coli		41030.0	2714.0		3760.0	3638.0	3476.0			2562.0			2652.0							58.0	434.0		1370.0	1370.0		3146.0			3944.0	5986.0		2708.0	830.0		28476.0	3790.0	966.0	3200.0		2656.0					1016.0		734.0		6856.0	6928.0						792.0				642.0			5248.0				2138.0	30204.0	578.0	2296.0				3052.0	1796.0			704.0							1372.0		218.0		206.0			36250.0	1136.0	4244.0			504.0		1548.0					296.0		3756.0		2730.0	2910.0	2130.0			298.0		3794.0				470.0	1714.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriaceae|g__Eubacteriaceae_unclassified|s__Eubacteriaceae_bacterium		264450.0	411094.0			435558.0	435524.0		270.0	8564.0		114300.0			4012.0			688.0		20506.0		34732.0	576762.0			1980.0	4716.0	21022.0	24986.0									450194.0				3962.0		36340.0		6216.0	7024.0					116508.0			4226.0			904.0		19570.0	125696.0	636.0			117644.0		8496.0			1998.0			1250.0	10052.0	40210.0	1602.0	144.0	6202.0		15832.0						113084.0			19076.0	7816.0		242170.0	29088.0	26014.0		222.0		58570.0	562454.0		2118.0	3514.0					4412.0	9302.0									58736.0	54.0		29672.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriales_Family_XIII_Incertae_Sedis|g__Mogibacterium|s__Mogibacterium_diversum		1370.0			19986.0										17628.0			1460.0	8134.0	5118.0	2476.0		4698.0	12554.0		3462.0	1904.0	3394.0				246.0	3550.0	608.0		3280.0	12812.0				304.0	1170.0			8886.0				2206.0	1198.0		2336.0		5392.0	1092.0		3822.0	1812.0			1754.0	1184.0			1802.0	634.0				3546.0			1834.0		13180.0	1762.0	548.0		4796.0	3062.0		4172.0			156.0	1784.0		5074.0	4462.0		408.0	1410.0	196.0		2760.0	462.0	7558.0		5986.0	3804.0	2526.0	14740.0					1384.0			2624.0			4536.0		19148.0	7360.0				
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriales_unclassified|g__Eubacteriales_unclassified|s__Clostridiales_bacterium		353104.0	4036.0	56376.0	240.0	3492.0	3310.0	32038.0				38178.0	10938.0	14192.0		61280.0		1914.0	8936.0				11918.0	178.0	63992.0		2444.0		16432.0	73768.0		11242.0	1212.0		27682.0			3386.0	12722.0	9746.0	6866.0	4100.0				6210.0	22742.0					510.0	33122.0		1736.0			1854.0	96520.0		358.0	5090.0	75576.0			5476.0		27656.0	1302.0				1648.0			5504.0	4720.0	24128.0					37180.0		7508.0					4484.0		303532.0	564.0	14404.0		7918.0		5762.0	17320.0		1680.0			34166.0		5798.0	1978.0		20690.0		60782.0		338.0		294.0	9074.0	9414.0		2562.0	446.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriales_unclassified|g__Eubacteriales_unclassified|s__Clostridiales_bacterium_VE202_01		13474.0																6926.0		1098.0								800.0																								5726.0						7100.0			5646.0				4734.0								7276.0													5662.0			1138.0			9890.0									6894.0																			
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriales_unclassified|g__Evtepia|s__Evtepia_gabavorous		37146.0	22354.0		31146.0	25948.0	27796.0	21658.0		5532.0			12802.0	44280.0	7896.0				93254.0	71300.0	16112.0	10092.0						72336.0	19448.0			11238.0	27716.0					24902.0	30856.0	9996.0				13884.0					3698.0	3120.0			3742.0			18100.0			12374.0								7108.0		8292.0					5904.0						66122.0			4326.0		10304.0		17950.0		80506.0			30244.0		20376.0								6642.0		23862.0		84228.0		5586.0	37666.0				31588.0		29466.0	89150.0			7494.0	
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriales_unclassified|g__Lawsonibacter|s__Lawsonibacter_sp_NSJ_52		25848.0											4706.0																			4606.0								5208.0											6780.0																																	5730.0	4332.0							22602.0																				8666.0		5258.0						
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Anaerobutyricum|s__Anaerobutyricum_soehngenii		249230.0	9342.0			10554.0	11388.0		70390.0	952.0		13570.0	2356.0					49010.0		498112.0	9134.0	7726.0	534884.0	341570.0		103486.0	44154.0	489148.0	18236.0	9598.0		2362.0	11922.0				356156.0	8862.0		1358.0	6780.0	42106.0		5806.0	13844.0	128840.0	56418.0					66464.0			46482.0			46852.0		137990.0	65594.0		10172.0		70872.0	7346.0	1498.0		7404.0	112516.0			48290.0	1410.0	596776.0	936.0	6824.0	51284.0	17588.0	372358.0					3252.0	60158.0		24258.0	496040.0	132624.0		232998.0	202316.0	21172.0	352.0	7876.0	11684.0	4678.0	514954.0		50204.0					490.0	39906.0	2060.0	22428.0				12434.0				3470.0	70728.0	6900.0	202452.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Anaerostipes|s__Anaerostipes_caccae		7614.0																																	624.0																121964.0																	844.0																113178.0								7534.0											1000.0									130622.0		125420.0						
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Anaerostipes|s__Anaerostipes_hominis		368.0																																																																																										236.0																												
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Anaerotignum|s__Anaerotignum_lactatifermentans		1575880.0			3312.0																			21962.0													20510.0												6786.0	6614.0				83112.0			69370.0																									83174.0										1391244.0	1112.0							78502.0															3326.0					1302.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Blautia|s__Blautia_caecimuris		46104.0											18862.0														27464.0			21668.0		21140.0								17404.0		19986.0									185296.0		29620.0		24170.0				61306.0				26112.0																				33864.0	182156.0	17620.0							41494.0															21440.0					192074.0		191754.0						
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Blautia|s__Blautia_hansenii		87056.0																																																																																										75192.0											2614.0																	
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Blautia|s__Blautia_hydrogenotrophica		18680.0			19924.0								7632.0							4150.0								5008.0				9992.0								7442.0														3800.0			3892.0														80.0									2434.0		4886.0			9568.0				3612.0			18822.0								4708.0															18436.0					
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Blautia|s__Blautia_producta		3450.0																	107850.0																								10170.0								85340.0									3170.0												9342.0							138.0					81070.0				680.0				2498.0	5876.0																			90144.0		90486.0		119870.0				5528.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Blautia|s__Blautia_sp_MSK_20_85		1069988.0	22362.0	4698.0		24070.0	24614.0	59166.0	4346.0			46658.0				4666.0		2424.0		2431152.0		198480.0	59592.0	65206.0	4742.0	6334.0		2475020.0	2362.0					227096.0			64896.0	23946.0			3602.0			219978.0										112840.0			95936.0	832.0		19620.0		9202.0				3450.0				8952.0			1480.0		128588.0	14678.0	5934.0			1859098.0	980.0	115096.0							2508168.0			949990.0	32288.0	2418.0	307840.0	2766.0		20002.0	53430.0	111612.0	218.0			62902.0							5972.0						16270.0	3568.0		30630.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Catenibacillus|s__Catenibacillus_scindens		3230.0	584.0		366.0	244.0	604.0												718.0										658.0						1000.0			376.0																1490.0			534.0			364.0								768.0														1662.0										2094.0	564.0	1856.0						944.0																578.0				268.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Eisenbergiella|s__Eisenbergiella_tayi		191394.0			11794.0			174924.0					37824.0		1031490.0				14746.0										982.0	13618.0		35302.0								36506.0	40406.0		2126.0		20058.0	11262.0	67520.0			970.0										2334.0			9946.0			40266.0						4260.0			6522.0		44328.0	68586.0							27104.0					8862.0		159614.0	10206.0	762.0		41556.0	22332.0					920716.0		202126.0											12128.0	11612.0				9974.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Faecalicatena|s__Faecalicatena_contorta		2184.0																																		8280.0											23204.0																												2896.0			24086.0														1402.0																		8380.0										
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__GGB3497|s__GGB3497_SGB4672		28750.0																			7758.0												11180.0																																																											24756.0																					13114.0							
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__GGB3534|s__GGB3534_SGB4722		104552.0			2366.0			2512.0			2568.0	706.0																																				1872.0	6882.0	5528.0																													7004.0									8790.0				94990.0												3808.0											1828.0					
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__GGB3678|s__GGB3678_SGB4992		17010.0			34382.0																									16628.0					103782.0										2920.0				14014.0	11888.0				1692.0			952.0						13228.0					104734.0														2176.0										8998.0					1940.0			1194.0															37054.0					
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__GGB79916|s__GGB79916_SGB4587		19122.0																																																																			2884.0																							17620.0																	14194.0										2488.0	
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Lachnoclostridium|s__Clostridium_scindens		41366.0						4208.0					16628.0						525778.0								2920.0					16516.0				3328.0				14914.0		1216.0					8624.0								2368.0														5750.0	74.0								8988.0							16604.0							26328.0												6928.0			2016.0		31778.0	4102.0						522886.0			5856.0	
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Lachnoclostridium|s__Lachnoclostridium_sp_An138		47612.0			2998.0					1446.0														37524.0													37452.0												1332.0	950.0				1786.0			1974.0										1728.0							880.0					606.0			1828.0						378.0				42556.0								1550.0						748.0		970.0							1502.0					
