"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35"
"326",0,0,0,0,0,0,0,0,0,0,0,0,0,359570,36810,0,0,0,0,0,0,0,0,6788,6282,30834,0,0,254810,0,6958,0,0,0,0
"327",0,0,0,0,262,0,2274,0,0,0,0,0,0,0,0,0,0,1044,0,0,0,0,0,1512,0,0,0,1726,484,402,0,0,0,164,94
"328",0,0,0,0,190238,14998,0,0,15578,0,0,0,255190,0,65460,0,0,0,0,0,0,0,0,9514,0,0,0,181392,0,0,0,0,0,0,0
"329",0,0,0,0,44518,491940,0,0,0,0,32688,0,0,0,13414,0,0,0,0,6836,0,0,0,23310,0,0,0,0,0,0,206892,0,0,0,0
"330",10398,1656,908,0,0,0,0,0,0,0,1692,0,0,18296,0,0,8812,0,0,1728,564,0,0,0,0,0,0,6146,0,0,0,0,0,0,0
"331",0,0,0,0,0,0,0,4272,0,0,0,0,0,0,0,0,0,0,0,0,50778,0,0,0,9356,0,0,0,0,0,1792,0,0,3408,0
"332",0,1362,76875.9999999999,0,0,0,82308.0000000001,0,256428,0,0,0,0,0,246,0,0,0,0,0,1988,0,11822,0,0,0,0,0,0,48872,0,0,117622,0,0
"333",2376,0,5264,8902,0,1778,730,6580,1408,438,15314,1826,4984,838,766,2782,28022,2072,3976,8014,0,6184,17138,1460,1400,5978,882,398,13186,0,2990,1482,25310,354,1662
"334",0,54,0,137724,0,110624,0,0,0,0,0,0,0,0,0,2888,0,344740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"335",29962,216,31146,68518,0,9534,15136,3654,0,860,1032,32872,51254,12666,14652,5594,0,372,10056,4492,6326,1490,150,514,1562,7712,4640,568,0,1958,1176,846,0,722,4814
"336",463674,9890,13778,0,6596,0,0,11040,0,0,0,0,19252,15872,12850,1338,1170,0,0,0,0,0,0,0,0,0,0,0,0,0,6016,0,0,0,0
"337",0,0,0,0,0,0,0,3474,0,13122,0,0,0,1000,0,0,0,0,0,6524,11338,0,0,0,0,7766,0,0,0,0,0,1480,0,2444,0
"338",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16134,0,0,0,0,0,0,0,0,0,5028,0,7742,0,6150,0,0,0,7406
"339",0,0,0,0,28540,0,0,0,0,0,0,4526,0,0,146514,0,0,0,0,0,0,0,5956,0,0,0,0,0,0,0,0,2838,13246,0,0
"340",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007426,0,0,169488,0,41814,0,0,0,0,0,0,56990,0,0
"341",0,0,0,99979.9999999999,0,0,5564,0,3920,0,0,0,0,0,0,0,5636,0,0,0,0,0,0,0,0,4974,3392,0,0,0,798,0,0,0,0
"342",0,0,1838,26984,0,0,6974,0,22920,26984,80694,21298,82516,30108,25526,0,0,76019.9999999999,84315.9999999999,34090,2634,5424,0,29748,0,0,0,33140,0,12878,0,3014,20678,0,0
"343",0,0,532,3798,268,0,200,0,13196,1832,0,0,2194,0,3394,0,262,2824,142,1168,2454,2636,0,13372,4790,0,0,0,682,0,1040,0,2626,196,3006
"344",0,0,0,0,0,0,0,0,0,0,0,0,2308,0,8894,3718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1164,0,0,0,0
"345",3076,0,2946,1194,338,0,236,722,0,0,48,0,0,4494,484,0,0,0,0,0,5922,0,0,0,1250,0,0,50,0,0,522,0,0,0,0
"346",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6314,28350,0,25892,0,0,0,0,502,0,0,0,0,0,984,0,0,3028,0,0
"347",23704,890,17492,28532,25492,2688,0,0,1580,154,1946,1320,2414,15294,310,1512,0,57913.9999999999,26892,2314,232,4390,0,0,0,390,0,1650,3540,156,1894,4044,0,0,0
"348",0,0,0,0,2590,0,0,0,0,0,0,0,13134,0,0,0,0,4182,0,6940,0,291376,0,0,77450,0,0,0,0,0,0,0,0,0,0
"349",0,30404,2278,0,0,1770,0,1156,928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3008,0,0,0,1736,0,0,0,77106,0
"350",0,0,0,1220,0,0,2832,0,0,0,0,8590,0,0,0,0,192,0,0,1482,0,0,0,0,0,0,0,0,0,0,0,0,5986,0,0
"351",0,8564,0,7832,0,1742,0,0,0,0,0,0,0,0,226,686,0,5122,0,0,656,0,0,0,0,0,0,0,750,0,0,0,0,0,860
"352",1818,3926,4226,5032,0,120,2710,4810,248,2228,1898,4036,5134,7306,4284,0,0,10164,0,11060,8156,784,4408,1266,246,956,0,896,1960,15632,674,0,3454,0,4166
"353",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13524,0,0,0,0,0,0,0,15548,0,0,24018,4824,30964,0,0,0,2270,0,0
"354",0,0,0,1374,0,0,0,0,0,0,2312,0,0,0,0,0,0,0,0,0,7924,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"355",0,0,0,704,0,0,0,0,0,0,0,188,0,0,0,0,0,1246,0,0,0,0,0,3080,1316,0,0,0,2728,0,0,996,0,26,0
"356",0,66286,10332,0,1942,0,0,15166,0,0,0,0,0,0,9780,0,0,0,0,0,0,0,0,0,0,50870.0000000001,0,0,0,0,0,0,21072,0,0
"357",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1120,0,0,4602,0,0,0,0,2326,0,3020,0,0,0,3752,0,0,4850,0,0,1278
"358",0,0,0,1110,0,0,0,676,806,0,0,0,782,0,3298,0,0,0,0,0,0,0,380,0,0,0,0,788,0,0,0,0,2176,0,0
"359",0,0,0,0,0,0,0,0,0,0,0,0,1608,0,0,418,0,1644,0,0,0,1366,0,0,0,6322,652,1432,0,0,0,1556,0,2472,0
"360",0,182926,0,0,0,35164,0,0,21394,0,0,0,27036,0,0,0,0,0,0,0,33960,0,0,0,0,295112,0,146430,0,0,0,0,0,0,0
"361",0,0,175672,6952,0,21668,0,128886,0,12548,0,143944,0,0,0,0,13078,0,0,334,0,127070,0,0,0,0,0,0,378,0,85770,301170,0,0,0
"362",0,0,0,184,0,0,3842,0,3812,0,0,0,0,0,0,0,340,0,14046,0,0,0,0,0,0,0,0,0,3140,0,0,0,0,0,0
"363",0,0,0,0,230,0,0,306,0,270,84,0,6708,0,0,0,0,0,0,0,0,0,0,41136,0,0,0,0,0,0,0,0,0,0,0
"364",21828,0,0,0,4232,1908,0,0,11896,0,0,3610,0,704,0,0,1074,0,0,374,3070,22044,0,2392,39512,0,0,22600,0,14046,0,0,0,1716,0
"365",23616,0,140728,0,0,0,0,235086,0,0,17666,0,0,0,0,0,0,0,0,236822,0,18378,0,0,0,0,0,0,0,0,0,88434,1648,0,0
"366",0,397782,0,0,0,0,0,0,0,0,0,125876,0,57511.9999999999,58338,109056,292166,0,57196,148186,0,0,0,300802,8988,0,0,351006,66660,0,0,0,7266,0,12062
"367",0,0,0,0,18418,0,0,2256,0,0,0,10220,0,0,0,0,19246,0,0,0,9775.99999999999,0,0,0,0,6604,0,0,0,1128,0,0,0,0,13210
"368",0,0,0,0,0,0,0,0,4070,0,0,0,0,0,0,0,4188,0,0,0,0,24288,0,0,0,0,0,0,0,0,0,0,0,0,0
"369",0,0,0,0,256,0,0,40692,0,0,0,0,0,0,0,0,0,73549.9999999999,0,0,0,0,0,8284,0,0,0,0,0,0,0,0,0,0,0
"370",170686,0,412,0,0,0,33998,0,0,0,0,20702,0,0,0,0,0,7456,0,0,0,0,0,0,28182,0,0,18886,0,0,0,0,0,125904,30050
"371",0,0,0,0,0,0,0,0,0,0,0,0,154110,0,0,0,0,0,0,0,0,0,64100.0000000001,0,0,0,886,0,0,0,0,0,0,0,24136
"372",0,0,0,0,412076,0,38450,0,7252,0,0,0,11598,0,410376,0,0,0,15992,27650,0,0,0,0,0,0,0,0,92114.0000000001,0,0,0,0,0,8998
"373",9878,0,0,0,0,176316,176924,0,0,0,0,0,7104,45094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"374",0,0,3416232,0,0,0,0,219154,0,342296,0,0,0,0,0,0,0,0,0,0,0,0,88854,0,0,409988,109722,0,0,0,0,0,0,0,0
"375",0,0,0,0,0,0,2332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2256,406,0,0
"376",0,0,398,0,196,0,0,0,0,6372,0,0,0,0,0,0,0,0,0,0,0,114856,3590,0,0,0,0,2736,0,0,0,0,0,0,29204
"377",0,0,0,13330,5608,5912,4694,0,0,0,7462,51866,3394,0,0,7994,0,48498,0,16422,0,0,100310,0,0,0,0,0,0,0,0,0,0,0,2434
"378",0,0,0,0,3280,0,0,1194,0,0,1448,0,0,0,0,0,0,0,12646,4002,0,0,0,0,0,0,0,170,0,0,514,0,0,0,0
"379",0,0,0,0,0,0,0,85052.0000000001,10056,0,390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,31234,0,0,0,0,0,0,0
"380",0,62,0,0,0,0,0,0,8218,0,0,0,0,0,27954,0,25786,0,0,0,6294,0,0,0,8408,0,0,0,0,23806,0,75200,0,0,0
"381",0,0,7986,0,0,0,0,0,0,0,0,0,1550,0,528,0,0,0,0,0,0,12530,0,0,0,0,0,10594,30562,0,0,0,0,0,0
"382",0,0,0,5572,0,17592,118998,0,0,0,677699.999999999,0,0,0,0,166,7644,0,0,0,0,120966,17108,0,84604.0000000001,0,0,0,0,0,0,0,0,0,0
"383",0,0,0,0,0,0,7906,0,0,0,0,0,0,4900,6930,0,0,0,4518,0,0,0,0,0,24432,0,0,0,0,0,0,0,0,0,5792
"384",0,0,1510,0,114144,64108,4014,0,0,0,0,20236,0,0,7598,0,0,0,43948,0,0,0,0,0,0,0,0,0,10594,0,0,0,0,5212,0
"385",0,294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,782,3080,0,0,0,0,1180,820,0,0,0
"386",30400,12806,0,80520,0,0,0,20416,124368,0,21604,20348,1254,1080,4318,112282,0,56940,0,4060,0,6908,49628,33760,32360,1192,0,17140,0,0,0,76670,4560,87402.0000000001,3060
"387",0,842196,0,0,12188,0,0,0,0,0,0,0,0,0,0,0,13546,0,0,0,0,0,0,0,0,0,0,892,0,988,0,4574,0,0,0
"388",0,0,6332,0,0,0,18702,20806,43510,0,356034,10936,0,0,0,11050,10950,29360,0,8926,6766,133528,10156,0,8472,8854,9746,0,0,108854,14142,14020,5744,0,13672
"389",0,0,0,86250.0000000001,0,0,0,0,367760,0,0,0,0,0,365416,0,0,0,0,185468,0,0,11368,0,0,0,0,0,0,406,0,0,0,0,0
"390",0,0,0,0,8488,7802,43190,524296,0,0,0,0,39650,8876,0,7052,0,0,0,0,0,0,14116,0,902,0,0,14932,0,0,0,37210,0,0,0
"391",360,0,0,0,103584,104366,0,0,0,0,6666,0,0,0,0,0,4040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8448,0,0,0
"392",1288,49988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2692,0,0,0,27250,0,0,20970,0,40878,0,34268,0,0,0,0,15960,0,0
"393",0,27316,30034,0,0,2868,0,7660,127546,2688,0,91098,0,0,0,1058,34260,33144,0,39210,0,33584,29526,2534,0,153728,86644.0000000001,144146,0,0,33888,368,3458,35270,35098
"394",0,73365.9999999999,0,13154,0,0,0,159986,0,159400,0,0,28084,0,59480,0,0,0,0,0,1906,1514,73992,55656.0000000001,15054,68136,0,58326,0,0,13758,0,0,12344,0
"395",0,0,0,10332,0,0,0,0,0,0,0,2268,8660,0,0,0,0,0,0,5844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"396",200,0,0,640,53292,652,0,0,39834,68734.0000000001,10902,0,0,2270,3460,3658,0,270,0,7256,0,0,68670.0000000001,0,22452,5184,39102,4740,4640,0,0,0,2258,13584,0
"397",0,0,0,0,0,506,0,24400,115224,0,2048,0,0,520,0,0,0,0,0,7286,0,4076,0,0,0,0,0,2970,0,0,0,0,0,0,0
"398",0,0,83192,7668,32878,14964,0,0,0,0,0,0,0,0,346272,21474,0,37268,0,0,34150,0,0,7898,0,22230,0,0,0,0,0,0,0,0,345852
"399",5064,0,0,29922,0,1336,0,2768,3026,0,0,2166,0,1586,0,0,0,15502,0,0,0,5298,358,650,2246,0,0,0,0,2400,0,0,0,0,2084
"400",0,0,0,2070,0,0,0,0,330,0,0,0,0,0,0,0,0,0,0,0,0,0,1126,0,0,0,0,0,0,0,0,0,0,4130,0
"401",0,0,0,0,0,0,5424,0,0,4906,0,0,6510,17500,0,8556,0,0,0,0,5394,0,0,0,0,1386,4786,0,0,780,0,0,0,0,0
"402",614,0,0,0,982,0,0,7042,0,0,0,0,0,0,0,0,0,0,0,0,0,276,0,0,0,0,0,0,3036,0,0,2904,0,0,4644
"403",1796,0,162,0,0,0,0,0,0,6052,0,0,0,0,3408,0,0,4108,0,0,0,11174,0,4922,0,0,19236,0,0,0,0,0,0,0,4014
"404",0,0,0,0,0,0,0,1017696,0,0,1110,0,0,0,0,0,0,107968,0,0,0,0,0,0,1496,0,0,0,0,0,0,0,0,2606,0
"405",0,0,0,1900,0,0,0,5298,0,0,0,0,0,3496,1906,0,0,0,0,0,0,0,0,0,0,0,183224,0,0,0,0,0,0,1132,4408
"406",0,0,0,0,0,127064,0,0,0,0,0,0,0,0,0,0,10272,0,0,0,47464,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"407",0,11392,2910,0,0,0,0,0,0,0,0,0,0,0,10970,12838,986,0,384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8810
"408",0,0,0,0,0,0,910,0,0,0,0,0,0,0,0,0,0,2255596,0,0,0,0,0,0,0,0,0,0,0,4706570,1153632,0,1491618,0,0
"409",0,0,0,0,0,0,0,0,0,0,215582,0,435152,0,0,0,0,0,0,0,692584,21312,682182,0,0,0,0,0,0,69752,0,0,0,0,0
"410",7792,72326.0000000001,41844,410,40620,9102,11506,89020.0000000001,7818,56890,31004,1948,0,0,1790,140874,8282,3292,85804.0000000001,926,56404,11362,0,5796,1608,142336,23802,10836,0,8556,2708,2636,9070,0,0
"411",0,924,0,6956,0,0,0,0,28290,0,788,0,0,0,0,11414,1030,32282,0,0,0,0,0,6078,0,0,2840,0,0,13108,0,0,0,0,0
"412",0,0,0,0,0,0,0,281262,0,0,0,0,0,1426,0,0,0,0,0,0,0,218516,0,0,491732,809554.000000001,0,275094,0,0,0,739760,0,0,2370596
"413",2060,634,6636,56728,5054,1454,1522,2826,10758,7302,6780,948,3282,708,5266,10604,5064,9338,4356,614,5936,138,4568,3668,73176,4786,3416,3726,2504,7990,9514,43980,1480,8650,2134
"414",0,0,0,28432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15728,0,0,0,0,88214,0,0,284840,0,0,0,0,0
"415",604,0,0,2848,0,0,43298,0,3218,0,42566,2074,6262,0,0,0,7320,0,686,32538,2960,0,1588,0,0,33910,0,1122,0,38776,43786,19536,0,0,0
"416",11108,0,0,6290,0,0,0,0,0,19710,0,0,0,984,0,1100,0,0,0,0,0,0,5182,0,0,0,8766,0,0,10212,0,0,0,0,2496
"417",0,0,0,0,0,0,1406,0,0,0,0,6972,0,0,0,0,0,0,0,0,0,9836,0,18118,0,0,0,12112,0,0,0,0,0,0,0
"418",0,576,1738,0,0,0,0,0,2118,0,7528,0,0,3016,0,0,0,0,0,0,0,0,0,0,10442,0,0,1216,0,2544,16080,0,764,1918,7064
"419",0,0,0,432,0,0,1302,0,0,346,2632,0,0,982,0,6102,0,0,0,246106,0,0,0,0,232640,0,558,0,0,0,3228,0,0,8408,2242
"420",0,0,0,0,0,0,0,0,0,0,0,0,28650,0,0,0,0,0,0,0,0,0,0,0,0,31068,26712,1646,0,29984,0,0,0,628,0
"421",0,0,0,0,0,0,0,0,0,0,0,0,0,4518,0,0,0,0,3694,0,0,0,0,0,0,48880,0,0,0,0,3818,846,9104,0,0
"422",0,0,0,10448,0,0,0,5228,0,0,0,0,0,0,0,0,0,0,0,0,580,27190,0,0,0,0,0,0,0,4474,0,0,0,0,0
