clade_name	ERR479190.txt_reads_count	ERR479384.txt_reads_count	ERR479182.txt_reads_count	ERR479306.txt_reads_count	ERR479136.txt_reads_count	ERR479098.txt_reads_count	ERR479202.txt_reads_count	ERR479382.txt_reads_count	ERR479070.txt_reads_count	ERR479227.txt_reads_count	ERR479013.txt_reads_count	ERR479233.txt_reads_count	ERR479330.txt_reads_count	ERR479383.txt_reads_count	ERR479301.txt_reads_count	ERR479088.txt_reads_count	ERR479327.txt_reads_count	ERR479232.txt_reads_count	ERR479106.txt_reads_count	ERR479161.txt_reads_count	ERR479104.txt_reads_count	ERR479007.txt_reads_count	ERR479344.txt_reads_count	ERR479086.txt_reads_count	ERR479208.txt_reads_count	ERR479085.txt_reads_count	ERR479006.txt_reads_count	ERR479122.txt_reads_count	ERR479307.txt_reads_count	ERR479281.txt_reads_count	ERR479304.txt_reads_count	ERR479364.txt_reads_count	ERR479299.txt_reads_count	ERR479075.txt_reads_count	ERR479191.txt_reads_count	ERR479207.txt_reads_count	ERR479347.txt_reads_count	ERR479189.txt_reads_count	ERR479181.txt_reads_count	ERR479076.txt_reads_count	ERR479239.txt_reads_count	ERR479067.txt_reads_count	ERR479162.txt_reads_count	ERR479230.txt_reads_count	ERR479069.txt_reads_count	ERR479008.txt_reads_count	ERR479343.txt_reads_count	ERR479238.txt_reads_count	ERR479280.txt_reads_count	ERR479218.txt_reads_count	ERR479362.txt_reads_count	ERR479363.txt_reads_count	ERR479282.txt_reads_count	ERR479187.txt_reads_count	ERR479009.txt_reads_count	ERR479228.txt_reads_count	ERR479298.txt_reads_count	ERR479231.txt_reads_count	ERR479300.txt_reads_count	ERR479240.txt_reads_count	ERR479103.txt_reads_count	ERR479229.txt_reads_count	ERR479068.txt_reads_count	ERR479217.txt_reads_count	ERR479386.txt_reads_count	ERR479097.txt_reads_count	ERR479012.txt_reads_count	ERR479385.txt_reads_count	ERR479105.txt_reads_count	ERR479250.txt_reads_count	ERR479345.txt_reads_count	ERR479188.txt_reads_count	ERR479089.txt_reads_count	ERR479234.txt_reads_count	ERR479137.txt_reads_count	ERR479365.txt_reads_count	ERR479192.txt_reads_count	ERR479283.txt_reads_count	ERR479249.txt_reads_count	ERR478999.txt_reads_count	ERR479087.txt_reads_count	ERR479328.txt_reads_count	ERR479058.txt_reads_count	ERR479305.txt_reads_count	ERR479346.txt_reads_count	ERR479164.txt_reads_count	ERR479090.txt_reads_count	ERR479163.txt_reads_count	ERR479201.txt_reads_count	ERR479057.txt_reads_count	ERR479123.txt_reads_count	ERR479329.txt_reads_count
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Dorea|s__Dorea_formicigenerans	34832.0	53744.0	33174.0	41896.0	20172.0	20306.0	369602.0	41364.0	153494.0	37384.0	48420.0	66122.0	462972.0	45102.0	110356.0			60318.0	19102.0	444436.0	30574.0	62500.0	8278.0		3032.0		66394.0	42458.0	37352.0	46102.0	43222.0	79946.0	117160.0	417760.0	2278.0	4630.0	20886.0	1150.0	37156.0	448760.0	1650.0	118612.0	183606.0	36286.0	157922.0	64552.0	11472.0	37244.0	44584.0	33526.0	86196.0	72670.0	47492.0	3352.0	66222.0	34594.0	1345524.0	66710.0	72702.0	31404.0	34402.0	39286.0	153884.0	34198.0	32014.0	22214.0	46806.0	51456.0	24208.0	34688.0	36114.0	2680.0		62784.0	13606.0	81062.0	31538.0	42538.0	23780.0	2386.0		260.0	4636.0	36926.0	22810.0	120948.0	8770.0	182730.0	379652.0	5888.0	36484.0	454380.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Dorea|s__Dorea_longicatena	102242.0	69626.0	84732.0	169296.0	133332.0	199442.0	388056.0	79938.0	533094.0	164064.0	74654.0	211894.0	795280.0	81520.0	433252.0	4176.0	50024.0	196236.0	129972.0	696042.0	273136.0	131806.0	20228.0		1878.0		143278.0	201548.0	151622.0	390016.0	173784.0	159372.0	438446.0	2504504.0	6728.0	2012.0	23904.0	250410.0	84540.0	2573614.0	3066.0	396906.0	318772.0	151326.0	542486.0	140582.0	22784.0	46506.0	390926.0	281072.0	173190.0	147534.0	397472.0	389910.0	136434.0	142462.0	990476.0	214186.0	283112.0	35074.0	268222.0	159016.0	526818.0	290324.0	44490.0	207522.0	68734.0	70330.0	137854.0	101302.0	80946.0	384840.0	2742.0	209908.0	106774.0	169720.0	89770.0	383442.0	77012.0	24120.0		54488.0	23272.0	163234.0	21390.0	211622.0	36288.0	321166.0	391430.0	33854.0	168386.0	780932.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Dorea|s__Dorea_sp_AF24_7LB	1496.0	10118.0			1932.0	3248.0							76430.0		47326.0		10800.0		2676.0	59798.0	4064.0	1174.0					1084.0	2656.0		794.0		16342.0	46094.0	111142.0						115458.0			424.0					2170.0	190.0	22212.0	14130.0	12034.0	48.0		502.0				31700.0	2206.0	4904.0			19694.0	5976.0	2916.0		9574.0	1644.0						1000.0	12974.0	940.0	248.0				14266.0						46.0			380.0	79154.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Dorea|s__Dorea_sp_AF36_15AT	3086.0	47326.0	8962.0	4148.0	4814.0	2536.0		4292.0		15526.0	11560.0	9156.0	49800.0	4532.0	22506.0		19074.0	9312.0	7684.0	36014.0	3756.0	14250.0					15108.0	23918.0	3428.0	770.0	3756.0	25152.0	18246.0	79366.0			9052.0		7586.0	81448.0			52374.0	15110.0		14030.0	1292.0	7894.0	1276.0	3552.0	24506.0	23588.0	1516.0		12880.0	13862.0	35320.0	10748.0	12836.0	7474.0	2560.0	16246.0		3788.0	28120.0	2294.0	12558.0	44814.0	8600.0	356.0	9140.0			9408.0	4790.0	24704.0	2032.0	1090.0		1536.0		18652.0		3958.0	12686.0	34526.0		52416.0			18980.0	49586.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Enterocloster|s__Enterocloster_SGB14313	1126.0	10652.0														18412.0			5602.0		11004.0		836.0										130.0														1320.0			7136.0							178900.0				9978.0			7456.0	6652.0			10264.0	6946.0		11760.0		18334.0				1206.0			6582.0							172446.0					
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Faecalicatena|s__Faecalicatena_fissicatena	6602.0	14460.0		46010.0	36514.0	29156.0		822.0	50028.0	3444.0	482.0		10288.0	408.0	79860.0	5960.0			57126.0	78222.0	62086.0	71018.0	21390.0		33952.0		74550.0	10098.0	42056.0	66976.0	49874.0		75080.0			45174.0						41022.0		2112.0	55372.0	76532.0	20754.0	2722.0	71436.0	20112.0			63674.0		71574.0	2634.0	11364.0		54450.0	3266.0	59714.0	2250.0	52390.0	17726.0	8316.0	31234.0	952.0	13792.0	65732.0		77694.0		5566.0		33754.0		5728.0	67852.0		16390.0			6108.0	47408.0			50906.0			10660.0	6562.0	10180.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Fusicatenibacter|s__Fusicatenibacter_saccharivorans	12200.0	252294.0	159682.0	77938.0	240830.0	159112.0	17762.0	38240.0	198258.0	195878.0	87832.0	46178.0	219402.0	34236.0	108692.0	1058.0	19358.0	41988.0	42488.0	464078.0	170756.0	178134.0	36206.0		66666.0		203282.0	164010.0	70160.0	30174.0	81012.0	136656.0	107064.0	57928.0		74818.0	46278.0	72478.0	141488.0	65180.0		153442.0	308218.0	188368.0	194066.0	205236.0	37968.0	16114.0	31104.0	18744.0	161598.0	127658.0	32796.0	123046.0	196256.0	167614.0	60902.0	48276.0	68318.0	9432.0	161714.0	187872.0	190194.0	19938.0	157012.0	166328.0	95444.0	242144.0	39952.0	428650.0	165790.0	122044.0	2724.0	49804.0	207058.0	143644.0	8748.0	32104.0	314126.0	11576.0		22448.0	2782.0	82328.0	47032.0	180132.0	26072.0	300420.0	18194.0	6506.0	140718.0	214914.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__GGB35068|s__GGB35068_SGB47850	604.0						15502.0										2930.0				2246.0											1152.0											2056.0					410.0			606.0	650.0								156.0	2400.0															1586.0	50.0					3026.0				1336.0		2394.0	15902.0			
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__GGB3588|s__GGB3588_SGB4808	18340.0	9502.0									20260.0						44500.0		6254.0			28918.0					31512.0														4660.0					31020.0		70662.0		41434.0					31046.0					57534.0				41344.0	6572.0		19632.0	11274.0	7358.0								13280.0					42930.0										
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__GGB3619|s__GGB3619_SGB4894	11774.0		5370.0								16662.0					15316.0					87626.0		9286.0		5012.0			58974.0						3018.0		7990.0			5174.0	5234.0							10144.0										20672.0				79710.0						19268.0				39980.0		14752.0				9850.0										125752.0				49066.0	
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__GGB3637|s__GGB3637_SGB4930	66144.0			8748.0																								399526.0	6674.0		7168.0				4352.0																																										57550.0							7248.0							337322.0	
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__GGB3653|s__GGB3653_SGB4964	13520.0	94586.0	3674.0	1804.0	4634.0		8762.0	604.0	49904.0					374.0			1262.0			14446.0	151776.0	13538.0	124.0				13984.0	5926.0	308.0	39728.0	1442.0	484.0							4554.0			37526.0	3152.0		45804.0	16328.0	258.0	1936.0	39734.0		1532.0		40892.0		13980.0		143020.0			608.0	146514.0		46078.0		61062.0			88966.0	440.0		7746.0				3498.0	122.0	12854.0	40140.0				1458.0	706.0	1228.0		370.0	2014.0	2378.0	6578.0	2084.0	4526.0	
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__GGB3746|s__GGB3746_SGB5089	27832.0		104628.0	18150.0	215660.0	149014.0		58504.0	23512.0	15326.0				62534.0	528.0	3508.0			33428.0	415456.0	63884.0	122042.0	7816.0		5310.0		139350.0	118200.0	12934.0	190368.0	18856.0		3482.0		892.0	4356.0			95806.0			17622.0	601184.0	13022.0	23992.0	126698.0	10086.0		184298.0	39194.0			191924.0		137046.0	12186.0	153722.0				62526.0	14888.0	26156.0	45686.0		150540.0			35196.0	1302648.0	34970.0		3078.0		178896.0		22364.0	184128.0	1013660.0	34390.0			147560.0	15122.0		382746.0	37424.0	592212.0		229450.0	94782.0	
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__GGB51269|s__GGB51269_SGB5061	15524.0																		46942.0		74416.0							64442.0							74.0																										75616.0								50644.0		9646.0						14502.0														51726.0	
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__GGB51269|s__GGB51269_SGB5062	8076.0			26868.0	284166.0																78058.0	12112.0					16380.0	212722.0	25336.0		22858.0												96878.0			11346.0									13268.0						77010.0														231282.0		7462.0							25832.0		60256.0		92014.0			181262.0	
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__GGB79634|s__GGB79634_SGB101324	142.0	37150.0																							244126.0			162710.0								288758.0					526.0							28900.0									114328.0			24960.0					23840.0			40092.0																							133850.0	
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Lachnospiraceae_unclassified|s__Eubacterium_rectale	203668.0	73574.0	92386.0	1413772.0	3148628.0	1075142.0	39522.0	10798.0	786738.0	1303442.0	225080.0	754928.0	2015138.0	11020.0	164706.0	180.0		734682.0	1300984.0	715824.0	777348.0	543716.0	112598.0	30822.0	21632.0	29844.0	610852.0	1345594.0	1273328.0	135592.0	1461370.0	645328.0	166076.0	1678856.0	20848.0	25370.0	1087336.0	25840.0	84936.0	1749210.0	43384.0	605792.0	61950.0	1251196.0	799290.0	600226.0	122496.0	400770.0	148536.0	1616986.0	703478.0	623336.0	148142.0	48296.0	576954.0	1181580.0	9510.0	801326.0	112998.0	317860.0	756220.0	1275730.0	785638.0	1646062.0	52274.0	1082846.0	223748.0	73720.0	1430120.0	2336854.0	408116.0	41358.0	838.0	773812.0	2543740.0	655984.0	180446.0	135522.0	1803492.0	449938.0	111590.0		47996.0	1381534.0	1116160.0	41330.0	654.0	63138.0	38578.0	73560.0	1145946.0	2005744.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Lachnospiraceae_unclassified|s__Lachnospiraceae_bacterium	7126.0	23740.0		7312.0	25800.0	3020.0		6852.0	83086.0	10884.0		4600.0	60946.0	7920.0	6960.0			2746.0	4172.0	252274.0	38146.0	24708.0	198.0		178542.0		31690.0	91320.0	7834.0	71780.0	8148.0	3602.0	8502.0	32770.0		204948.0				32988.0		58566.0	4180.0	11112.0	78276.0	30678.0	970.0		71634.0	2890.0	4234.0	1910.0	71978.0		29656.0	8504.0		3890.0	3794.0		36396.0	9282.0	78786.0	1850.0	15564.0	2834.0	68.0	24426.0	5342.0		21028.0			3870.0	20328.0	2642.0	5420.0	70282.0						6458.0		3786.0	16394.0	4484.0			69616.0	61082.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Lachnospiraceae_unclassified|s__Lachnospiraceae_bacterium_AM48_27BH	31968.0	10250.0			14740.0	1988.0		470.0	11300.0		1278.0	2672.0	34262.0		18096.0			3428.0	8402.0		24058.0	12142.0			18112.0		15756.0	29036.0		3026.0		8036.0	22988.0		2098.0	21540.0	52772.0					8732.0			10596.0	16808.0		7632.0	5668.0	15032.0	9978.0	7146.0	4880.0		17742.0		127670.0	3992.0	11978.0	5188.0	22064.0		7576.0	14454.0	5938.0	1892.0	742.0	8838.0	8608.0		3218.0			4124.0	11394.0	7984.0	27622.0	5002.0		1420.0			30236.0		56500.0		13748.0			44950.0	22996.0	35332.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Lachnospiraceae_unclassified|s__Lachnospiraceae_bacterium_BX3	4578.0	22500.0						5128.0						4402.0	2998.0				20032.0		6098.0				21072.0			6346.0		45824.0			4182.0			21554.0													49134.0	72098.0			52154.0						928.0		9780.0			75898.0	13276.0			21256.0	24544.0		4850.0						3646.0	48660.0		27110.0			1458.0							2468.0	3682.0	
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Lachnospiraceae_unclassified|s__Lachnospiraceae_bacterium_NSJ_12	1194.0																																																	30832.0														32172.0						115776.0							1304.0		88076.0	358.0												
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Lachnospiraceae_unclassified|s__Lachnospiraceae_bacterium_OM04_12BH	30414.0										1274.0				804.0	3840.0					410.0		388.0		14360.0			16900.0							1908.0	13754.0																									460.0						736.0				6508.0		3682.0				25794.0										40080.0				14878.0	
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Lachnospira|s__Lachnospira_eligens	336582.0	2556.0	880216.0	151200.0	1280224.0	34374.0		71114.0						72872.0	425912.0	5468.0			206096.0	3634668.0	48018.0	125596.0	378724.0		306.0		132338.0	5224.0	145308.0	431388.0	151988.0	57392.0	420406.0		40954.0	782.0			836582.0		5742.0		264958.0			135422.0	429646.0	69384.0	448510.0	323430.0	61492.0	52446.0	466218.0		132112.0		3839174.0		278452.0	60706.0	46140.0			324030.0	2060.0	31900.0		2722.0	219666.0		1240486.0		9898.0		1042576.0	55762.0	301642.0	445724.0		174056.0			109632.0	145112.0		184286.0	17868.0	276644.0		162156.0	3378.0	
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Lachnospira|s__Lachnospira_pectinoschiza	1050.0	1948.0	2022136.0		1090912.0			88110.0	243320.0	36644.0		103722.0		95678.0	380032.0	12802.0		93724.0	158194.0	1087402.0			4688.0					417156.0				51796.0	373344.0	392130.0				2108.0	1906738.0	391634.0	28898.0	198288.0		36444.0	242040.0		4308.0	261880.0		590430.0	57448.0	50334.0		4478.0		31640.0	631868.0	103096.0	255842.0	222982.0		34626.0	236216.0	612764.0	240.0			1642.0	173086.0		19404.0	5742.0	12822.0	101212.0	873522.0	53464.0				106834.0			232686.0				82370.0			329172.0	364552.0	
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Lachnospira|s__Lachnospira_sp_NSJ_43	26682.0	58868.0	13064.0	35342.0	208760.0					3550.0									45454.0		78600.0	37176.0	18352.0		162172.0		43264.0	31168.0	32472.0	27992.0	39426.0	33612.0			1272.0	177572.0			14008.0				3068.0	3268.0		44264.0	24048.0	900.0	31558.0	14446.0	36440.0	32388.0	29054.0		40968.0	4980.0	104070.0			2594.0	74904.0	4374.0		13352.0	41076.0			64344.0	47084.0	108170.0	75038.0				173848.0	34236.0	22682.0	30432.0	86544.0					38172.0		1282.0		3274.0			26374.0	
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Lacrimispora|s__Lacrimispora_amygdalina	4406.0	4484.0	85028.0	1378.0	79104.0			8606.0	6410.0	7788.0		9236.0	51278.0	5910.0	7802.0			10192.0	13098.0		9112.0	4286.0			25272.0		8540.0	17128.0	1204.0	9486.0	1324.0	37890.0	8256.0	66868.0		31836.0			76776.0	63932.0		4780.0	232214.0	7384.0	6400.0	6774.0		2894.0	9112.0	22758.0	43804.0	35188.0	9634.0		6490.0	7494.0	32402.0	11142.0	3300.0	3426.0	9494.0	6340.0	7278.0	29240.0	3266.0			5482.0	10756.0	150416.0				9176.0	66102.0	47114.0	2678.0	8878.0	105834.0				2236.0	1420.0		148568.0	1224.0	217970.0		7592.0	15240.0	50872.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Lacrimispora|s__Lacrimispora_celerecrescens	11120.0	1156.0	15966.0			194.0	78106.0	37460.0	275754.0	128516.0	37002.0	66954.0	180964.0	34358.0	59186.0			58688.0	15696.0	769792.0	67132.0	5992.0	8500.0		6726.0		6642.0	58374.0		99078.0		96066.0	54640.0	180556.0		5516.0	60084.0		11700.0	188180.0	1628.0	211748.0	5166.0	113390.0	285170.0	6338.0	10322.0	31346.0	95382.0	16130.0	111506.0	91568.0	91150.0		6160.0	112118.0	15388.0	63634.0	36736.0	24850.0	70968.0	128982.0	282446.0	17656.0	1832.0	1062.0	39816.0	1382.0	18118.0		43898.0			63236.0		96664.0	10084.0	93404.0					1840.0		65980.0	1800.0	6046.0	4344.0	78356.0	2938.0	46724.0	183764.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Mediterraneibacter|s__Mediterraneibacter_butyricigenes	410.0			2414.0	5486.0	468.0	34404.0	96.0	30228.0	160.0	2598.0		3520.0		8318.0		930.0		3062.0	10170.0	1274.0	1326.0					1350.0	2070.0	2368.0	4522.0	3408.0		8062.0	14092.0			2610.0			13168.0		21006.0	936.0	62.0	26504.0	1728.0		1624.0	3788.0	2130.0			5276.0		1316.0	128.0	880.0		6084.0	806.0	1074.0	98.0	27536.0	2302.0		98.0	3566.0		4692.0	5572.0					4154.0		98.0	4658.0	3508.0			830.0		2874.0	3286.0	160.0		530.0	36220.0		1666.0	2730.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Mediterraneibacter|s__Ruminococcus_gnavus	13912.0						96128.0	18272.0		20896.0			192324.0	18338.0	2446.0					71186.0				21802.0		20406.0							2754.0	302966.0			119558.0	76292.0		304994.0			128788.0	20070.0				2970.0		111160.0				136524.0		18434.0			1060.0	1644.0		18288.0		123648.0						1998136.0		130904.0					9566.0		1515164.0	12590.0	74206.0				119936.0	86670.0	8402.0	127932.0	97390.0			191436.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Mediterraneibacter|s__Ruminococcus_lactaris	2862.0	115748.0	233842.0	26042.0	185582.0	80310.0	102.0			86146.0	2016.0	182310.0	799612.0		2096.0			166714.0	181642.0	324738.0	11282.0	166570.0			726.0		184744.0		21590.0		26092.0	104050.0	2014.0	297542.0		1312.0		4660.0	209220.0	314106.0	12584.0		29222.0	76712.0		177712.0		126708.0		240928.0	113046.0	96718.0		8402.0	167434.0	72026.0	397632.0	186490.0	1624.0	105862.0	8962.0	79452.0		246052.0	73866.0	80542.0	1548.0	106198.0	201278.0			8108.0		176938.0	145968.0	108648.0	2966.0						13510.0	26468.0		17024.0		27194.0		21170.0		784888.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Mediterraneibacter|s__Ruminococcus_torques	80086.0	113538.0	163388.0	353632.0	66694.0	98686.0	1024634.0	996316.0	468156.0	221724.0	90984.0	389370.0	28220.0	1032524.0	176434.0	10294.0	193336.0	362996.0	64070.0	160162.0	45086.0	154458.0	53570.0	3254.0		4318.0	167484.0	81372.0	317100.0	106560.0	359030.0	110042.0	170466.0	68946.0	6644.0		337740.0	633904.0	151950.0	69774.0	5304.0	363980.0	465622.0	204472.0	473654.0	162522.0	49418.0	83742.0	109088.0	111506.0	121840.0	106422.0	104982.0	1009992.0	159060.0	199008.0	1219646.0	402662.0	107534.0	66898.0	43936.0	213092.0	467892.0	115070.0	74462.0	102324.0	94700.0	111386.0	73398.0	27926.0	169836.0	987526.0	11492.0	384872.0	49378.0	113352.0	71106.0	103236.0	20062.0	52706.0	19692.0	194232.0	2102.0	345318.0	339446.0	300234.0	89108.0	460442.0	1047576.0	4150.0	70320.0	29774.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Roseburia|s__Roseburia_faecis	196896.0	84240.0	723206.0	114724.0	678314.0	1643910.0	306.0	153514.0	340680.0	227858.0	80326.0	2086.0		153172.0	237510.0	16174.0	45382.0	1374.0	249614.0	2288274.0	108470.0	263002.0	35788.0		114532.0		291582.0	368996.0	100696.0	386276.0	113864.0		237618.0		19756.0	134810.0		58878.0	661878.0		24658.0	261436.0	9224.0	216086.0	324430.0	275860.0	36494.0	254268.0	386982.0	717662.0			383986.0	98932.0	288478.0	208092.0	1440970.0	2244.0	151782.0	201902.0	98844.0	223890.0	324020.0	732642.0	56468.0	1637094.0	75566.0	81692.0	268072.0	3159686.0	134566.0	95522.0	16700.0	2028.0	543918.0		166406.0	392240.0	2449978.0	9878.0		46028.0	192314.0	109612.0		5220.0	103540.0	8426.0	190.0	297650.0	313124.0	
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Roseburia|s__Roseburia_hominis	1550.0	226.0	239600.0	10732.0	28692.0	99256.0		15636.0	150.0	76.0	42620.0	5866.0		17508.0	4452.0			5720.0		80652.0	10166.0	6946.0	4648.0		75470.0		11488.0	11384.0	12066.0	17416.0	11720.0	571904.0	4700.0	1104.0		83516.0	41204.0	8142.0	212230.0	1398.0			8868.0		302.0	8814.0	4794.0	588.0	16936.0		617310.0	535264.0	17578.0	12922.0	9154.0	150.0	59606.0	6932.0	2442.0		13484.0	386.0				102562.0	43342.0	720.0		1270.0	25544.0	11252.0	596.0	6262.0	26674.0	584022.0	772.0	17426.0		152.0			8492.0	11598.0	44526.0	4524.0	23762.0	6226.0		14308.0	7890.0	
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Roseburia|s__Roseburia_intestinalis	30736.0	184544.0	171576.0	43054.0	44690.0	1994.0			2670.0	66006.0			11348.0			1486.0			180868.0	119152.0	2074.0	134640.0	32136.0	8150.0		9442.0	137672.0	9776.0	36900.0	17036.0	40896.0	5602.0		1141484.0	570.0		828776.0		165346.0	1162948.0		80.0		54386.0	2958.0	144192.0	35282.0		21544.0	94178.0	7194.0	5490.0	21184.0		146026.0	55518.0	16814.0				1520.0	62624.0	3390.0	102420.0	118080.0	1602.0		170600.0	191952.0	2785256.0	125902.0		1208.0		36760.0	6778.0	23804.0	20122.0	2090834.0	12224.0	38664.0		4244.0	41250.0	878018.0		23062.0			8790.0	4882.0	8026.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Roseburia|s__Roseburia_inulinivorans	28012.0	2804.0		272592.0	556468.0	144240.0		49350.0	46720.0	32220.0	171122.0	119304.0	480912.0	50972.0	42220.0	10936.0		109014.0	239078.0	603230.0	249736.0	4260.0	69184.0	1252.0	19682.0	580.0	5288.0	158328.0	247954.0	66120.0	280386.0	70404.0	38216.0	1315496.0	724.0	22190.0	1187056.0	34924.0		1359392.0	3278.0	38656.0	2954352.0	29354.0	44978.0	6154.0	52022.0	44614.0	64600.0	276338.0	69602.0	69646.0	63776.0	59908.0	5720.0	27236.0	32820.0	127190.0	28174.0	42706.0	240420.0	26754.0	45564.0	295446.0	2126.0	137992.0	177390.0	2666.0	262576.0	796542.0	124386.0	52392.0	11454.0	116694.0	441370.0	70138.0	24422.0	66242.0	596872.0	17684.0			232080.0	263846.0	1147696.0	1932654.0	62794.0	2934790.0		359014.0	141596.0	482124.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Roseburia|s__Roseburia_sp_AM16_25	62.0																						14774.0		60906.0											70764.0											16710.0										684.0														64592.0						258.0															
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Roseburia|s__Roseburia_sp_BX1005	8222.0		11610.0		14428.0							2476.0			4442.0			1618.0	9466.0			3946.0	6848.0		1678.0		4636.0	3836.0		4692.0		9582.0	3668.0			1920.0			12838.0							5970.0	11160.0		8810.0		9384.0	8210.0	6588.0		4348.0		22934.0	1754.0	3394.0										11938.0		33450.0			1662.0	9170.0	9894.0	7988.0	8622.0					3962.0							7086.0	1778.0	
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Waltera|s__Waltera_intestinalis	7456.0	684.0	769536.0	471318.0		443368.0		18414.0			61422.0	112376.0	2048.0	20404.0	66102.0	96216.0		106422.0	52682.0		3670.0		40702.0		299852.0			218256.0	419390.0	1416.0	486896.0		71286.0	982.0		352696.0		1298.0	701040.0	1056.0	7990.0		187544.0			268.0	39616.0	88330.0	822.0	70838.0			2384.0	2928.0			62032.0	116094.0	42366.0	70280.0	2402.0			73028.0		433022.0	62742.0	666.0	63396.0	11516.0	153328.0	2558.0	94028.0	117196.0			7980.0	170.0	9346.0	7140.0			4438.0	457100.0		122650.0	732680.0	183190.0		8414.0	185874.0	888.0
